,用户名,用户主页,评分,评分时间,赞同数量,评论详情
450,https://www.douban.com/people/AndyEyre/,闫琦,30,2019-02-08 18:14:19,0,不及格。这部片上映已近一月，评分高得不正常……查阅一些影评，预告片带来许多好感，决定买票进影院，抚慰一下被春节档捅伤的心灵。画面尽美，技术扎实，配音出色～～先声夺人的好感没一会儿就被踩着逻辑的剧情打破。这想当然的剧情在底层支配了影片的基调，几个转场过后，更是毫不掩饰地露出了预设主题、结局并牵引剧情的企图，是以呈现极不自然的倒推痕迹，全然没有“它就如此地发生了”那样的现实般的自然。不仅如此，编剧借鉴了海贼王鸟笼、阿甘正传羽毛等作为剧情支柱，男主设定是仿照胡歌吧，小青的容貌举止让我看到了树上女爵的风采……这些省事儿做法让影片只剩下技术骨架，罔顾叙事罔顾真实地带上了机器的冰冷感。
451,https://www.douban.com/people/milkydog/,milky,50,2019-01-16 21:38:14,1,国产动画又一新高度。毛发冰霜细节太赞了！狐妖的衣服要掉不掉的真诱人！小青对小白是真爱，可惜小白是宇直。准备二刷。
452,https://www.douban.com/people/fengyuanhua/,风雨暗花,40,2019-01-19 20:25:08,0,除了人物形象略迪士尼画风之外，画面还是很惊艳的，很明显地致敬了青蛇倩女幽魂，宝青坊非常徐老怪style，原创故事最后来了一发新白娘子传奇的情怀杀，圆得不错了。
453,https://www.douban.com/people/133824715/,楠至[已注销],40,2019-01-11 23:21:09,2,不能不鼓励，纵然冯提莫式的脸型让人难以移情。男主这样的少年郎，到底有几分当代舔狗的模样在，预设一个准则如捕蛇人和蛇的矛盾，妖与非妖的区隔，在男主凝望素贞的时候全部刹那瓦解，何其形似一段渴望关系的青年网恋里妥协再妥协的对于规范的再生产中流露的讨好，男主的爱因降格到普通的青春期化，以至于消解了终章牺牲赴死的感动，因为旁边有一高中生小声嘀咕“换我我也行”
454,https://www.douban.com/people/2270098/,sea,40,2019-01-21 17:18:33,1,也许是太久不关注电影推荐了，完全没有听过这部电影也就完全没有想过进电影院来看，正好周末有点时间没别的选项就来看了，结果还是不错的。人物造型非常正宗的唯美中国风，甚至觉得年会如果穿小白这套就好了，还很想知道小白的口红色号，哈哈。音乐以及视觉效果流畅，想象力和广为流传的传说的连接非常干净漂亮，甚至有一瞬间有了迪斯尼动画出品的冰雪奇缘既视感。看了影评，对追光制作的动画留下很好的印象。
455,https://www.douban.com/people/xmz/,筱晗,40,2019-03-10 10:44:59,0,特效和创意都是不错的。许宣的恋爱脑扣一分
456,https://www.douban.com/people/touchwonderful/,PageChen,50,2019-01-14 21:41:26,6,追光加油！！！
457,https://www.douban.com/people/71586138/,下饭菜,40,2019-03-10 20:15:37,0,"中间那小段拍的挺美。
阿宣阿宣，我宣你！"
458,https://www.douban.com/people/frances-6/,Invisible,30,2019-03-24 20:46:11,0,有美国电影如《功夫熊猫》《泰坦尼克》《花木兰》的影子，有日本电影的影子。原来还是中美合作呢。S
459,https://www.douban.com/people/3687465/,adam,30,2019-01-14 15:37:35,1,画面很漂亮，动作还是比较僵硬。主题就是一句：妖怪又怎么样，她长的好看啊！
460,https://www.douban.com/people/xuguangming/,石义,30,2019-03-09 22:48:24,0,故事俗套，画面真美！
461,https://www.douban.com/people/Kidult./,dududuck,10,2019-01-13 16:41:42,16,说句老实话，觉得这片子好看的，你们是认真的吗？
462,https://www.douban.com/people/Sundancer/,仁慈的父,50,2019-01-27 22:52:19,2,好看，文戏笑点颇多，感情戏略尬，但打斗戏高潮迭起目不暇接，盗墓笔记再穿插一点点不知来由的少儿不宜情节，外加一丢丢百合元素，近几年难得一见的动作流畅故事讲的不错的国产动画电影。小道士供出一血令小白暴走那段感觉太突兀，可能经费都花在后面与老道相斗那段，最后一段，煽情到爆，小白最后那一声呼唤真的令人心碎一地。另外，配角表现也可圈可点，最后片尾的彩蛋也是很大看点，总觉得导演似乎在布一个很大的局，十分有野心。视觉效果之外，还要为声优多加一星。
463,https://www.douban.com/people/skyfeel/,一去,30,2019-01-28 22:45:29,0,【魔影】1.24 从隔壁低幼蜂巢到无聊密室再拐进这座盛唐山水，终于明白看电影遇到沉沉浮落落起一晚三部对比有伤害哈～有船戏有异种，黄暴指数★★★
464,https://www.douban.com/people/woshichenkaka/,陈卡卡,30,2019-01-15 22:21:38,2,将传统符号作为奇观放大，然后融入好莱坞的冒险叙事手法，也挺搭，但是剧情其实有好几处经不起推敲，推进太生硬，并不是很期待第二部。
465,https://www.douban.com/people/madamyx/,麻蛋小姐,40,2019-06-09 23:58:20,0,讲述新白娘子传奇的前传，比想象中的好看，白蛇画得也太好看了吧？小青的性格要比以往印象中的极端许多，但也符合青蛇的个性，最后许仙也变成了妖怪，这个设定是意想不到的。之前观众们的印象是白蛇一味付出，但这个版本里反而是许仙更爱白蛇，喜欢这个版本。
466,https://www.douban.com/people/misty-yy/,弓谷所長,40,2019-04-21 09:31:43,0,"3.5 画面是真的做的好，如若不然，这样的剧情真的很烂的哦。
从魁拔，到大圣归来，再到大鱼海棠，在看到这部白蛇缘起，国产动漫制作的精良的确让人眼前一亮，但剧本真的需要好好打磨。"
467,https://www.douban.com/people/hjaoxjl/,左宜右有42,50,2019-01-27 21:01:42,2,情怀 诚意 技术流 动人 豆瓣高冷儿们你们给分也是有点低。
468,https://www.douban.com/people/2475703/,轻灵真实,50,2019-04-01 20:28:06,0,惊艳到热泪盈眶啊！精美绝伦的画面，婉转流畅的剧情，揪扯人心的故事，所有的审美和价值观都是中国的，就连音乐都那么江南。哎呀，那片尾的老歌响起，想起了我童年时期贴满本子的白娘子贴纸……真的每一处都戳中我。
469,https://www.douban.com/people/steammoonsnow/,霾桑 等108个人,40,2019-03-08 17:44:37,0,《太平广记》里有一个永嘉之乱前田园犬突然开口说话的段子，但没写狗说话的原因，这个事儿困扰我多年，没想到在这个电影里给破解了。故事蛮一般吧，主要还是画面好，白蛇的脸是苦瓜脸加天然呆，但仍然挺性感的，这是这个片子最迷人的地方。对了，又在国产片里见到波兰翼骑兵了。
470,https://www.douban.com/people/hollyend/,我有姿势我自豪,40,2019-01-24 09:58:41,1,"画面效果是很不错的.基本游戏宣传CG级别了.人物建模太好莱坞了.小白加雪基本就是艾莎了.衣服头发效果很不错,许仙有点李逍遥鸭.拜托一下续集也让肚兜出现好不好咯.超喜欢小黄狗,蛇母这个角色其实挺不错的.如果多用点笔墨烘托就好了.还有""林平之""那个角色.总体来说,白蛇青蛇许仙不宜太多偏移的设定.其它人物应该可以更出色的."
471,https://www.douban.com/people/1730271/,cavalry,50,2019-03-17 15:54:58,0,看一个好电影，真有喝了一杯好酒的感觉，心弦被触动，随着影片的节奏久久回响，看完后会放下所有的思绪和琐事慢慢回味，忍不住想着，自己似乎已经很久很久没有真的用心去做一件事情了。成年后的努力生活，让心头蒙上一层又一层杂物，最终形成了一个完整的外壳，感受不到自己的心跳，这个外壳在这一刻似乎突然被震破，重拾年少时的感觉，真好。
472,https://www.douban.com/people/show1992/,孙二狗,30,2019-01-19 23:23:11,1,当许仙喊出小娘子的时候...那一刻我以为是西门大官人！
473,https://www.douban.com/people/olivia_sissi/,Sissi,40,2019-03-09 00:16:24,0,虽然有些细节还不那么到位，但是瑕不掩瑜，至少是个好的故事。比起新白娘子传奇里一个小牧童救下一条小蛇，然后过五百年来报恩，更有说服力！毕竟是爱过！
474,https://www.douban.com/people/landelanle/,懒得懒了,50,2019-01-30 19:38:36,1,画面十分精美细腻 尤其人物复杂的微表情特别到位 那个双面萝莉狐狸精的形象也塑造的特别棒 故事没觉得单薄啊 我很喜欢 也很入戏，最后绝美的西湖出现 熟悉的白娘子造型的背影袅袅婷婷 电视剧醉人的旋律响起～ 真叫人心神荡漾 期待能出个三部曲 回家的路上一直在听《前世今生》
475,https://www.douban.com/people/shaoyi/,晓晓一,30,2019-01-13 19:13:14,1,画面很美，然而故事好像缺乏主心骨，到底想表达什么不太明确，正面反面人物也都缺乏层次。另外，恩，有些画面……恩……好像有些香艳？像是色情网游弹窗广告的那种风格？
476,https://www.douban.com/people/sunyangchina/,终有剑心在,50,2019-01-21 08:56:47,3,如果以是否打动人心而论，我觉得这电影是成功的。白蛇传的前传，在传统神话传说的缝隙里插入了新的故事，完美解释了白娘子钟情许仙的真正原因，正是前世这样的人才值得白娘子为之付出一切。主角设定也突破了传统故事的套路，小白娇羞温婉的样子惹人怜爱可能不是我们记忆中的那个白娘子，许仙也打破传统故事里畏缩怯懦的设定，前世的许仙洒脱不羁坚毅勇敢，喜欢这样为爱情风不顾身的故事。结局看的我泪目了转头看见孩子妈妈也在擦眼泪呢，你心中做何感想呢是否也想着如果有来生还要在一起呢。
477,https://www.douban.com/people/moyan89/,宜缤,40,2019-03-29 17:43:55,0,为了爱情奋勇的许仙 真的很仙  原来他俩的缘分已经这么深... 所以后面才有那么多调皮可爱的后续吧 ！
478,https://www.douban.com/people/56975242/,陈小睡,30,2019-01-24 17:54:27,1,这个高分吓到我了。两星是鼓励结尾的西湖重逢。剧情？人物？全都立不住。
479,https://www.douban.com/people/fengjiansun/,风间隼,40,2019-01-16 23:37:00,1,3.5星，故事中规中矩，人物蛮可爱。比较精彩的一是宝青坊的华丽机关，二是国师的法术和排场，都很有想象力，但还是比不上《千与千寻》和《小倩》啊，国产动画继续加油！
480,https://www.douban.com/people/35711522/,糯木,30,2019-03-05 13:18:01,1,放在国产动画里这制作和整体把控已经算是上乘了，值得鼓励。就是人物外形太迪士尼，建模肉感缺失，甚至怀疑他们没打阴影。借梗太多导致通篇几乎都是别人的影子。青白的百合感有种刻意讨巧之感，不娶何撩？
481,https://www.douban.com/people/175255942/,绾君,50,2019-01-18 20:31:02,3,8.5/10 真的有惊喜，本以为故事老套剧情万变不离其宗，画面也估计与其他国片无区别，但看完真的有惊喜，感觉值得二刷，意想不到2019的开门经验，还有彩蛋的童年记忆，总之结合所以白蛇故事的长处，值得推荐。
482,https://www.douban.com/people/155678242/,书剑两无成荒堂,40,2019-02-08 21:42:07,1,国师除妖捉蛇原来是为了吸取元神给自己修炼，要让皇帝千年万年，结果是越捉妖天下越乱，到头来发现国师跟蛇妖练的功是一路的……这简直是 恶政隐……
483,https://www.douban.com/people/SZH19920707/,少年派的崛起,40,2019-03-08 13:28:58,0,国产动漫的良心之作，画面和特效都属上乘，剧情虽简单但爱情戏还是很凄美。肚兜这条狗承包了电影里所有的萌点
484,https://www.douban.com/people/lolita99/,素衣染天香,50,2019-01-16 20:43:44,3,哇。吹爆动画特效，还有各种中国风的创意！！！真的墙裂推荐你们去看。配乐和动画效果都好唯美。明明是一个很老套的故事却让人移不开眼睛。想看下一部。真的。快去看。真的值回票价。
485,https://www.douban.com/people/jelly-8/,任家少女,50,2019-01-27 14:56:42,2,很好看，细节也做的很好，期待续集
486,https://www.douban.com/people/uranium/,Nicκ,40,2019-01-20 18:23:40,1,应该是大圣归来，大鱼海棠之后的再一部国产动画作品，有亮点，有不足，继续加油吧！
